;MATRÍCULA;end;LAT;LNG
3396;233834;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3397;233850;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3398;233849;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3399;233859;AVENIDA ALBERT EINSTEIN, 627/701 - JARDIM LEONOR SAO PAULO-SP;-23.6002008;-46.7153048
3400;233854;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3401;233855;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3402;233862;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3403;233863;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3404;233864;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3405;233865;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3406;233866;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3407;233867;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3408;233868;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3409;233869;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3410;233870;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3411;233871;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3412;233872;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3413;233873;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3414;233874;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3415;233875;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3416;233876;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3417;233877;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3418;233908;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3419;233909;;42.2780436;-83.7382241
3420;233913;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3421;233940;;42.2780436;-83.7382241
3422;233943;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3423;233945;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3424;233946;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3425;233947;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3426;233948;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3427;233949;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3428;233950;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3429;233952;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3430;233958;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
3431;233963;AVENIDA TRAJANO DE ARAUJO VIANA, 2500 - CINCO CONTAGEM-MG;-19.939331;-44.068454
3432;233969;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3433;233973;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3434;233977;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3435;233980;AVENIDA JUSCELINO K. OLIVEIRA, 10800 - CIDADE INDUSTRIAL CURITIBA-PR;-25.5192818;-49.3345372
3436;233983;Rua Hasdrúbal Bellegard, 820 - Cidade Industrial CURITIBA-PR;-25.5533666;-49.3119188
3437;233984;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3438;233986;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
3439;233988;RUA PADRE AGOSTINHO, 687 - MERCES CURITIBA-PR;-25.4266692;-49.28646029999999
3440;233989;AVENIDA ESTADO, DO - 2º Andar, 5533 - MOOCA SAO PAULO-SP;-23.565684;-46.61054679999999
3441;233991;RUA PADRE AGOSTINHO, 687 - MERCES CURITIBA-PR;-25.4266692;-49.28646029999999
3442;233992;PRACA SIMOES LOPES NETO, 175 - TERESOPOLIS PORTO ALEGRE-RS;-30.087109;-51.2063366
3443;233995;RUA PADRE AGOSTINHO, 687 - MERCES CURITIBA-PR;-25.4266692;-49.28646029999999
3444;233994;AVENIDA TRAJANO DE ARAUJO VIANA, 2500 - CINCO CONTAGEM-MG;-19.939331;-44.068454
3445;233998;RUA BARAO DE MAUA, 181 - SAO JOSE SAO CAETANO DO SUL-SP;-23.6289545;-46.579389
3446;233999;RUA MARECHAL DEODORO, 950 - CENTRO CURITIBA-PR;-25.4292132;-49.2635495
3447;234002;RUA BARAO DE MAUA, 181 - SAO JOSE SAO CAETANO DO SUL-SP;-23.6289545;-46.579389
3448;234003;RUA DOUTOR JOSE PEROBA, 251 - STIEP SALVADOR-BA;-12.9851962;-38.4503646
3449;234005;RUA QUATA, 300 - VILA OLIMPIA SAO PAULO-SP;-23.5984762;-46.6765517
3450;234006;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3451;234007;ALAMEDA PRINCESA IZABEL, 1808 - BIGORRILHO CURITIBA-PR;-25.4342873;-49.2944689
3452;234009;RUA QUATA, 300 - VILA OLIMPIA SAO PAULO-SP;-23.5984762;-46.6765517
3453;234010;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
3454;234011;AVENIDA PIRACEMA, 669 - TAMBORE BARUERI-SP;-23.5043583;-46.8343506
3455;234012;AVENIDA PAULISTA, 828/854 - BELA VISTA SAO PAULO-SP;-23.5658954;-46.6507458
3456;234013;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
3457;234014;AVENIDA ESTADO, DO - 2º Andar, 5533 - MOOCA SAO PAULO-SP;-23.565684;-46.61054679999999
3458;234015;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
3459;234017;AVENIDA PIRACEMA, 669 - TAMBORE BARUERI-SP;-23.5043583;-46.8343506
3460;234018;AVENIDA DANIEL DE LA TOUCHE, 987 - COHAMA SAO LUIS-MA;-2.5270232;-44.2553317
3461;234022;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3462;234024;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3463;234025;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3464;234027;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3465;234030;RODOVIA BR 262, 6555 - SÃO FRANCISCO CARIACICA-ES;-20.343589;-40.400562
3466;234031;AVENIDA DR.OLIVIO LIRA - ESTACIO G2, 353 - PRAIA DA COSTA VILA VELHA-ES;-20.3386274;-40.2873613
3467;234034;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3468;234037;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3469;234038;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3470;234039;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3471;234041;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3472;234046;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3473;234052;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3474;234053;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3475;234032;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3476;234044;;42.2780436;-83.7382241
3477;234045;;42.2780436;-83.7382241
3478;234051;;42.2780436;-83.7382241
3479;234054;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3480;234055;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
3481;234056;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3482;234058;;42.2780436;-83.7382241
3483;234059;;42.2780436;-83.7382241
3484;234060;ALAMEDA PRINCESA IZABEL, 1808 - BIGORRILHO CURITIBA-PR;-25.4342873;-49.2944689
3485;234062;TRAVESSA ANTONIO EUGENIO DA FONSECA, 250 - VILA JOSEFINA CONCEICAO DOS OUROS-MG;-22.4199848;-45.7998184
3486;234067;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3487;234068;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3488;234043;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
3489;234050;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
3490;234063;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
3491;234069;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3492;234070;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3493;234071;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3494;234073;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3495;234074;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3496;234080;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3497;234081;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
3498;234082;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
3499;234083;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
3500;234084;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
3501;234085;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
3502;234087;AVENIDA BRASIL, 263 - VILA MEDON AMERICANA-SP;-22.7454629;-47.3339153
3503;234089;AVENIDA BRASIL, 263 - VILA MEDON AMERICANA-SP;-22.7454629;-47.3339153
3504;234092;AVENIDA BRASIL, 263 - VILA MEDON AMERICANA-SP;-22.7454629;-47.3339153
3505;234100;AVENIDA BRASIL, 263 - VILA MEDON AMERICANA-SP;-22.7454629;-47.3339153
3506;234093;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3507;234094;TRAVESSA ANTONIO EUGENIO DA FONSECA, 250 - VILA JOSEFINA CONCEICAO DOS OUROS-MG;-22.4199848;-45.7998184
3508;234095;AVENIDA BRASIL, 263 - VILA MEDON AMERICANA-SP;-22.7454629;-47.3339153
3509;234096;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
3510;234101;;42.2780436;-83.7382241
3511;234105;AVENIDA BRASIL, 263 - VILA MEDON AMERICANA-SP;-22.7454629;-47.3339153
3512;234104;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
3513;234111;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3514;234114;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3515;234115;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3516;234119;Rodovia SP 318,  KM 249,5, SN - Água Vermelha SAO CARLOS-SP;-21.990754;-47.8888258
3517;234120;RUA COMENDADOR ARAUJO - EXXONMOBIL, 499 - CENTRO CURITIBA-PR;-25.4371331;-49.27971400000001
3518;234121;AVENIDA DR.OLIVIO LIRA - ESTACIO G2, 353 - PRAIA DA COSTA VILA VELHA-ES;-20.3386274;-40.2873613
3519;234128;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3520;234129;AVENIDA MAESTRO PAULO SILVA, 400 - JARDIM CARIOCA RIO DE JANEIRO-RJ;-22.8019189;-43.2016821
3521;234133;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3522;234134;AV CARLOS GOMES, 700 - AUXILIADORA PORTO ALEGRE-RS;-30.0274187;-51.1814109
3523;234139;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
3524;234140;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3525;234141;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3526;234142;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3527;234143;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3528;234146;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3529;234147;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3530;234148;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3531;234150;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3532;234151;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3533;234158;AVENIDA CAROLINA DE ABREU PAULINO, 66 - VILA SAO FRANCISCO ITAPEVI-SP;-23.5416866;-46.9265667
3534;234159;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3535;234160;RUA CARLOS GIANELLI, S/N - ALCANTARA SAO GONCALO-RJ;-22.8221962;-43.0497546
3536;234161;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
3537;234163;RUA ARISTEU LUCIANO ADAMOSKI, 12 - JARDIM MENINO DEUS QUATRO BARRAS-PR;-25.3702026;-49.10253830000001
3538;234164;AVENIDA D, 419 - SETOR MARISTA GOIANIA-GO;-16.6916561;-49.2664815
3539;234169;AVENIDA PAULISTA, 828/854 - BELA VISTA SAO PAULO-SP;-23.5658954;-46.6507458
3540;234171;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3541;234178;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3542;234179;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
3543;234180;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3544;234182;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3545;234186;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3546;234190;Avenida Aracy Tanaka Biazetto, 5778 - São Francisco CASCAVEL-PR;-24.9804869;-53.4544234
3547;234198;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
3548;234199;Rua Comendador Araújo, 499 - Centro CURITIBA-PR;-25.4371334;-49.27971429999999
3549;234200;Rua Comendador Araújo, 499 - Centro CURITIBA-PR;-25.4371334;-49.27971429999999
3550;234207;AVENIDA FRANCISCO FERREIRA LOPES, 4303 - VILA JUNDIAI MOGI DAS CRUZES-SP;-23.5431935;-46.2411117
3551;234208;Rua João Viggiani, 10 - Chácara dos Laranjais MARILIA-SP;-22.2328517;-49.90779509999999
3552;234211;RUA AGRICOLA LA PAZ TRISTANTE, 35 - PARQUE INDUSTRIAL ANHANGUERA OSASCO-SP;-23.4855866;-46.78098740000001
3553;234214;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3554;234216;AVENIDA CHEDID JAFET, 222 - VILA OLIMPIA SAO PAULO-SP;-23.5927603;-46.6901899
3555;234217;;42.2780436;-83.7382241
3556;234222;AVENIDA ALBERT EINSTEIN, 627/701 - JARDIM LEONOR SAO PAULO-SP;-23.6002008;-46.7153048
3557;234224;AVENIDA ALBERT EINSTEIN, 627/701 - JARDIM LEONOR SAO PAULO-SP;-23.6002008;-46.7153048
3558;234225;AVENIDA CRISTIANO MACHADO, S/N - VILA CLORIS BELO HORIZONTE-MG;-19.8214337;-43.947449
3559;234228;;42.2780436;-83.7382241
3560;234231;RUA COMENDADOR ARAUJO- COND. EVOLUTION, 499 - CENTRO CURITIBA-PR;-25.4371334;-49.27971429999999
3561;234232;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3562;234233;AV CARLOS GOMES, 700 - AUXILIADORA PORTO ALEGRE-RS;-30.0274187;-51.1814109
3563;234234;AVENIDA D, 419 - SETOR MARISTA GOIANIA-GO;-16.6916561;-49.2664815
3564;234235;AVENIDA D, 419 - SETOR MARISTA GOIANIA-GO;-16.6916561;-49.2664815
3565;234241;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3566;234242;AVENIDA DO CONTORNO, 7315 - LOURDES BELO HORIZONTE-MG;-19.9376645;-43.9450187
3567;234243;RUA CARLOS GIANELLI, S/N - ALCANTARA SAO GONCALO-RJ;-22.8221962;-43.0497546
3568;234246;RUA CAMPOS SALES, 1160 - VILA BOA VISTA BARUERI-SP;-23.5029295;-46.8780834
3569;234249;RUA CARLOS GIANELLI, S/N - ALCANTARA SAO GONCALO-RJ;-22.8221962;-43.0497546
3570;234255;AVENIDA CRISTIANO MACHADO, S/N - VILA CLORIS BELO HORIZONTE-MG;-19.8214337;-43.947449
3571;234257;;42.2780436;-83.7382241
3572;234258;AVENIDA D, 419 - SETOR MARISTA GOIANIA-GO;-16.6916561;-49.2664815
3573;234259;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3574;234260;AVENIDA DANIEL DE LA TOUCHE, 987 - COHAMA SAO LUIS-MA;-2.5270232;-44.2553317
3575;234253;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
3576;234263;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
3577;234265;AVENIDA PAULISTA, 828/854 - BELA VISTA SAO PAULO-SP;-23.5658954;-46.6507458
3578;234266;RUA FRANCISCO NEGRAO, S/N - AGUA VERDE CURITIBA-PR;-25.456455;-49.27648550000001
3579;234267;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3580;234268;AVENIDA ENGENHEIRO ALBERTO DE ZAGOTTIS, 352 - JARDIM ANHANGUERA SAO PAULO-SP;-23.6707042;-46.6955702
3581;234270;;42.2780436;-83.7382241
3582;234272;RUA DR RICARDO BENETTON MARTINS, 1000 - BOSQUE DAS PALMEIRAS CAMPINAS-SP;-22.816227;-47.04512099999999
3583;234274;RUA AMERICO BRASILIENSE, 596 - CENTRO SAO BERNARDO DO CAMPO-SP;-23.7127039;-46.5468685
3584;234275;RUA AURELIA SALAZAR JORGE, 303 - RUDGE RAMOS SAO BERNARDO DO CAMPO-SP;-23.670047;-46.566373
3585;234276;RUA AURELIA SALAZAR JORGE, 303 - RUDGE RAMOS SAO BERNARDO DO CAMPO-SP;-23.670047;-46.566373
3586;234277;AV CARVALHO LEAL, 1688 - CACHOEIRINHA MANAUS-AM;-3.1208286;-60.0057092
3587;234278;AVENIDA AMERICAS, DAS, 4666 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9976583;-43.3581268
3588;234279;Avenida Americo Buiaz, 200 - Enseada do Sua VITORIA-ES;-20.312346;-40.2880496
3589;234280;AVENIDA MAESTRO PAULO SILVA, 400 - JARDIM CARIOCA RIO DE JANEIRO-RJ;-22.8019189;-43.2016821
3590;234281;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3591;234282;RUA CORONEL SERRADO, 688 - ZE GAROTO SAO GONCALO-RJ;-22.8328894;-43.058916
3592;234283;AVENIDA AMERICAS, DAS, 4666 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9976583;-43.3581268
3593;234285;RUA DOM MARCOS BARBOSA, SALAS 202 E 203, 02 - CIDADE NOVA RIO DE JANEIRO-RJ;-22.9118229;-43.2066048
3594;234287;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
3595;234288;AVENIDA DAS AMERICAS, 19019 - RECREIO DOS BANDEIRANTES RIO DE JANEIRO-RJ;-23.0220166;-43.4883664
3596;234289;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3597;234290;PRAIA BOTAFOGO, DE, 300 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9441082;-43.18269189999999
3598;234291;AVENIDA CRISTIANO MACHADO, S/N - VILA CLORIS BELO HORIZONTE-MG;-19.8214337;-43.947449
3599;234292;AVENIDA ENGENHEIRO EMILIANO MACIEIRA- BR-135, KM 18 - PEDRINHAS SAO LUIS-MA;0.0;0.0
3600;234294;AVENIDA LUIS PAULO FRANCO, 421 - BELVEDERE BELO HORIZONTE-MG;-19.9764583;-43.9462717
3601;234295;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
3602;234296;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3603;234298;AVENIDA ESTADO, DO - 2º Andar, 5533 - MOOCA SAO PAULO-SP;-23.565684;-46.61054679999999
3604;234300;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3605;234301;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3606;234302;Rua dos Tupis, 337 - Centro BELO HORIZONTE-MG;-19.9217918;-43.9401273
3607;234303;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
3608;234304;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3609;234305;AVENIDA DO CONTORNO, 7315 - LOURDES BELO HORIZONTE-MG;-19.9376645;-43.9450187
3610;234306;RUA TUPIS, 337 - CENTRO BELO HORIZONTE-MG;-19.9217918;-43.9401273
3611;234307;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
3612;234308;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
3613;234309;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3614;234310;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
3615;234311;AVENIDA ALBERT EINSTEIN, 627/701 - JARDIM LEONOR SAO PAULO-SP;-23.6002008;-46.7153048
3616;234314;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
3617;234313;RUA DOUTOR PEDRO ZIMMERMANN - ANDAR 1 A 4, 2911 - ITOUPAVA CENTRAL BLUMENAU-SC;-26.7955841;-49.0866131
3618;234315;RODOVIA PRESIDENTE DUTRA, 2660 E ANEXOS, 2660 - PAVUNA RIO DE JANEIRO-RJ;-22.8081178;-43.3385401
3619;234316;AV TANCREDO NEVES, 274 - CAMINHO DAS ÁRVORES SALVADOR-BA;-12.9798547;-38.46309
3620;234317;RUA SÃO BENTO, 41 - CENTRO JUNDIAI-SP;-23.1829613;-46.8825671
3621;234318;RUA SÃO BENTO, 41 - CENTRO JUNDIAI-SP;-23.1829613;-46.8825671
3622;234319;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
3623;234320;RUA SÃO BENTO, 41 - CENTRO JUNDIAI-SP;-23.1829613;-46.8825671
3624;234321;RUA SÃO BENTO, 41 - CENTRO JUNDIAI-SP;-23.1829613;-46.8825671
3625;234322;RUA SÃO BENTO, 41 - CENTRO JUNDIAI-SP;-23.1829613;-46.8825671
3626;234324;AVENIDA JULIO CESAR, S/N - VAL-DE-CAES BELEM-PA;-1.3969363;-48.4756886
