Matricula;Data;Horas Extras Pagas (SO);Horas Extras Pagas (SX);Horas Extras Pagas em Feriado (SO);Horas Extras Pagas em Feriado (SX);Horas Extras Não Autorizadas;SO
230149;2020-12-04;00:21;00:00;00:00;00:00;00:00;21
230279;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
230316;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
230379;2020-12-04;00:00;01:49;00:00;00:00;00:00;0
230405;2020-12-04;00:00;00:12;00:00;00:00;00:00;0
230568;2020-12-04;00:00;11:23;00:00;00:00;00:00;0
230657;2020-12-04;12:00;00:00;00:00;00:00;00:00;720
230666;2020-12-04;00:00;07:02;00:00;00:00;00:00;0
230734;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
230749;2020-12-04;00:00;11:05;00:00;00:00;00:00;0
230756;2020-12-04;00:00;03:12;00:00;00:00;00:00;0
230938;2020-12-04;15:47;00:00;00:00;00:00;00:00;947
231047;2020-12-04;00:00;01:14;00:00;00:00;00:00;0
231160;2020-12-04;00:00;00:00;00:00;00:00;02:00;0
231188;2020-12-04;00:21;00:00;00:00;00:00;00:00;21
231266;2020-12-04;00:00;00:06;00:00;00:00;00:00;0
231352;2020-12-04;00:12;00:00;00:00;00:00;00:00;12
231353;2020-12-04;00:00;08:00;00:00;00:00;00:00;0
231363;2020-12-04;00:00;05:33;00:00;00:00;00:00;0
231398;2020-12-04;00:00;00:00;00:00;00:00;00:46;0
231418;2020-12-04;00:00;00:11;00:00;00:00;00:00;0
231510;2020-12-04;00:00;00:06;00:00;00:00;00:00;0
231607;2020-12-04;00:53;00:00;00:00;00:00;00:00;53
231637;2020-12-04;00:08;00:00;00:00;00:00;00:00;8
231667;2020-12-04;00:00;11:23;00:00;00:00;00:00;0
231726;2020-12-04;00:22;00:00;00:00;00:00;00:00;22
231772;2020-12-04;00:00;07:40;00:00;00:00;00:00;0
231773;2020-12-04;00:07;00:00;00:00;00:00;00:00;7
231916;2020-12-04;00:00;00:59;00:00;00:00;00:00;0
231948;2020-12-04;00:00;00:13;00:00;00:00;00:00;0
231979;2020-12-04;00:00;04:05;00:00;00:00;00:00;0
232002;2020-12-04;00:00;04:57;00:00;00:00;00:00;0
232114;2020-12-04;00:14;00:00;00:00;00:00;00:00;14
232197;2020-12-04;00:15;00:00;00:00;00:00;00:00;15
232216;2020-12-04;00:08;00:00;00:00;00:00;00:00;8
232347;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
232468;2020-12-04;00:10;00:00;00:00;00:00;00:00;10
232514;2020-12-04;00:00;00:48;00:00;00:00;00:00;0
232597;2020-12-04;02:40;00:00;00:00;00:00;00:00;160
232598;2020-12-04;00:07;00:00;00:00;00:00;00:00;7
232603;2020-12-04;00:00;01:00;00:00;00:00;00:00;0
232624;2020-12-04;00:00;00:12;00:00;00:00;00:00;0
232640;2020-12-04;00:00;01:00;00:00;00:00;00:00;0
232647;2020-12-04;00:00;01:00;00:00;00:00;00:00;0
232694;2020-12-04;00:00;01:24;00:00;00:00;00:00;0
232756;2020-12-04;00:28;00:00;00:00;00:00;00:00;28
232946;2020-12-04;00:20;00:00;00:00;00:00;00:00;20
232951;2020-12-04;00:07;00:00;00:00;00:00;00:00;7
233003;2020-12-04;02:26;00:00;00:00;00:00;00:00;146
233159;2020-12-04;11:00;00:00;00:00;00:00;00:00;660
233198;2020-12-04;05:00;00:00;00:00;00:00;00:00;300
233209;2020-12-04;00:08;00:00;00:00;00:00;00:00;8
233230;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
233294;2020-12-04;00:00;08:00;00:00;00:00;00:00;0
233379;2020-12-04;00:00;00:10;00:00;00:00;00:00;0
233449;2020-12-04;02:14;00:00;00:00;00:00;00:00;134
233477;2020-12-04;11:29;00:00;00:00;00:00;00:00;689
233479;2020-12-04;01:40;00:00;00:00;00:00;00:00;100
233505;2020-12-04;00:18;00:00;00:00;00:00;00:00;18
233507;2020-12-04;00:00;00:27;00:00;00:00;00:00;0
233522;2020-12-04;00:08;00:00;00:00;00:00;00:00;8
233528;2020-12-04;00:00;00:15;00:00;00:00;00:00;0
233574;2020-12-04;00:07;00:00;00:00;00:00;00:00;7
233814;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
233829;2020-12-04;00:08;00:00;00:00;00:00;00:00;8
233869;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
233908;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
233983;2020-12-04;00:07;00:00;00:00;00:00;00:00;7
234081;2020-12-04;00:15;00:00;00:00;00:00;00:00;15
234088;2020-12-04;00:07;00:00;00:00;00:00;00:00;7
234095;2020-12-04;00:08;00:00;00:00;00:00;00:00;8
234096;2020-12-04;00:12;00:00;00:00;00:00;00:00;12
234102;2020-12-04;00:00;01:02;00:00;00:00;00:00;0
234122;2020-12-04;00:00;01:00;00:00;00:00;00:00;0
234158;2020-12-04;00:45;00:00;00:00;00:00;00:00;45
234246;2020-12-04;01:40;00:00;00:00;00:00;00:00;100
234291;2020-12-04;00:00;00:57;00:00;00:00;00:00;0
234297;2020-12-04;00:00;00:23;00:00;00:00;00:00;0
234298;2020-12-04;00:00;00:23;00:00;00:00;00:00;0
234311;2020-12-04;01:18;00:00;00:00;00:00;00:00;78
234317;2020-12-04;11:00;00:00;00:00;00:00;00:00;660
234339;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234361;2020-12-04;00:18;00:00;00:00;00:00;00:00;18
234363;2020-12-04;00:14;00:00;00:00;00:00;00:00;14
234368;2020-12-04;00:00;03:02;00:00;00:00;00:00;0
234377;2020-12-04;00:00;01:05;00:00;00:00;00:00;0
234378;2020-12-04;00:09;02:27;00:00;00:00;00:00;9
234381;2020-12-04;03:09;00:00;00:00;00:00;00:00;189
234397;2020-12-04;00:15;00:00;00:00;00:00;00:00;15
234400;2020-12-04;02:24;00:00;00:00;00:00;00:00;144
234410;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234414;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234430;2020-12-04;00:31;00:00;00:00;00:00;00:00;31
234444;2020-12-04;02:01;00:00;00:00;00:00;00:00;121
234448;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234475;2020-12-04;00:29;00:00;00:00;00:00;00:00;29
234485;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234491;2020-12-04;00:00;01:18;00:00;00:00;00:00;0
234500;2020-12-04;00:00;07:42;00:00;00:00;00:00;0
234514;2020-12-04;00:19;00:00;00:00;00:00;00:00;19
234520;2020-12-04;00:00;02:00;00:00;00:00;00:00;0
234521;2020-12-04;00:00;01:37;00:00;00:00;00:00;0
234594;2020-12-04;00:00;00:13;00:00;00:00;00:00;0
234639;2020-12-04;00:18;00:00;00:00;00:00;00:00;18
234641;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234643;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234648;2020-12-04;00:13;00:00;00:00;00:00;00:00;13
234649;2020-12-04;02:12;00:00;00:00;00:00;00:00;132
234650;2020-12-04;00:07;00:00;00:00;00:00;00:00;7
234688;2020-12-04;00:00;00:06;00:00;00:00;00:00;0
234729;2020-12-04;00:00;11:23;00:00;00:00;00:00;0
234740;2020-12-04;00:00;00:13;00:00;00:00;00:00;0
234780;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234802;2020-12-04;00:00;01:08;00:00;00:00;00:00;0
234804;2020-12-04;00:00;03:40;00:00;00:00;00:00;0
234806;2020-12-04;00:00;02:28;00:00;00:00;00:00;0
234807;2020-12-04;00:00;02:57;00:00;00:00;00:00;0
234823;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234824;2020-12-04;00:00;02:01;00:00;00:00;00:00;0
234849;2020-12-04;00:00;01:30;00:00;00:00;00:00;0
234869;2020-12-04;00:10;00:00;00:00;00:00;00:00;10
234888;2020-12-04;00:00;00:07;00:00;00:00;00:00;0
234906;2020-12-04;00:00;07:05;00:00;00:00;00:00;0
234915;2020-12-04;01:27;00:00;00:00;00:00;00:00;87
234930;2020-12-04;00:00;02:09;00:00;00:00;00:00;0
234958;2020-12-04;00:17;00:00;00:00;00:00;00:00;17
234960;2020-12-04;00:00;03:31;00:00;00:00;00:00;0
234961;2020-12-04;00:13;00:00;00:00;00:00;00:00;13
234962;2020-12-04;00:13;00:00;00:00;00:00;00:00;13
234963;2020-12-04;00:13;00:00;00:00;00:00;00:00;13
234966;2020-12-04;00:06;00:00;00:00;00:00;00:00;6
234968;2020-12-04;00:07;00:00;00:00;00:00;00:00;7
234970;2020-12-04;00:08;00:00;00:00;00:00;00:00;8
234971;2020-12-04;01:18;00:00;00:00;00:00;00:00;78
234975;2020-12-04;00:00;04:23;00:00;00:00;00:00;0
234977;2020-12-04;00:12;00:00;00:00;00:00;00:00;12
235055;2020-12-04;00:00;00:11;00:00;00:00;00:00;0
235075;2020-12-04;02:31;00:00;00:00;00:00;00:00;151
235140;2020-12-04;00:00;01:00;00:00;00:00;00:00;0
102213;2020-12-05;00:00;01:00;00:00;00:00;00:00;0
100155;2020-12-05;00:00;09:22;00:00;00:00;00:00;0
80071;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
10182;2020-12-05;04:52;00:00;00:00;00:00;00:00;292
209994;2020-12-05;00:00;09:00;00:00;00:00;00:00;0
211829;2020-12-05;00:00;09:16;00:00;00:00;00:00;0
213665;2020-12-05;00:00;01:00;00:00;00:00;00:00;0
213829;2020-12-05;00:07;00:00;00:00;00:00;00:00;7
213980;2020-12-05;00:00;07:54;00:00;00:00;00:00;0
214503;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
214897;2020-12-05;09:03;00:00;00:00;00:00;00:00;543
215048;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
215223;2020-12-05;00:00;00:07;00:00;00:00;00:00;0
215312;2020-12-05;10:59;00:00;00:00;00:00;00:00;659
216075;2020-12-05;00:00;09:59;00:00;00:00;00:00;0
216089;2020-12-05;00:00;10:01;00:00;00:00;00:00;0
216092;2020-12-05;00:00;10:01;00:00;00:00;00:00;0
216111;2020-12-05;00:00;10:00;00:00;00:00;00:00;0
216123;2020-12-05;00:00;10:01;00:00;00:00;00:00;0
216319;2020-12-05;00:08;00:00;00:00;00:00;00:00;8
216504;2020-12-05;00:00;10:01;00:00;00:00;00:00;0
216746;2020-12-05;00:00;09:05;00:00;00:00;00:00;0
217089;2020-12-05;00:29;00:00;00:00;00:00;00:00;29
217715;2020-12-05;00:00;11:00;00:00;00:00;00:00;0
218402;2020-12-05;00:00;07:25;00:00;00:00;00:00;0
219750;2020-12-05;00:00;07:58;00:00;00:00;00:00;0
220660;2020-12-05;00:00;08:03;00:00;00:00;00:00;0
220889;2020-12-05;00:00;01:00;00:00;00:00;00:00;0
220918;2020-12-05;00:00;08:12;00:00;00:00;00:00;0
221213;2020-12-05;00:00;02:16;00:00;00:00;00:00;0
221663;2020-12-05;00:00;07:47;00:00;00:00;00:00;0
222144;2020-12-05;00:07;00:00;00:00;00:00;00:00;7
222208;2020-12-05;00:00;08:20;00:00;00:00;00:00;0
222855;2020-12-05;00:00;07:22;00:00;00:00;00:00;0
223116;2020-12-05;00:00;06:48;00:00;00:00;00:00;0
223130;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
223277;2020-12-05;00:00;07:40;00:00;00:00;00:00;0
223752;2020-12-05;00:00;01:00;00:00;00:00;00:00;0
224449;2020-12-05;00:00;00:19;00:00;00:00;00:00;0
224805;2020-12-05;00:00;03:57;00:00;00:00;00:00;0
224985;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
224994;2020-12-05;00:00;07:00;00:00;00:00;00:00;0
224997;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
225010;2020-12-05;07:56;00:00;00:00;00:00;00:00;476
225017;2020-12-05;00:00;06:00;00:00;00:00;00:00;0
225049;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
225050;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
225067;2020-12-05;00:00;05:47;00:00;00:00;00:00;0
225070;2020-12-05;00:00;08:48;00:00;00:00;00:00;0
225089;2020-12-05;00:00;07:58;00:00;00:00;00:00;0
225240;2020-12-05;00:00;07:00;00:00;00:00;00:00;0
225594;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
225670;2020-12-05;00:11;00:00;00:00;00:00;00:00;11
225706;2020-12-05;02:00;00:00;00:00;00:00;00:00;120
225852;2020-12-05;00:10;00:00;00:00;00:00;00:00;10
225910;2020-12-05;12:00;00:00;00:00;00:00;00:00;720
226564;2020-12-05;00:00;00:15;00:00;00:00;00:00;0
226950;2020-12-05;08:59;00:00;00:00;00:00;00:00;539
227156;2020-12-05;00:00;05:01;00:00;00:00;00:00;0
227174;2020-12-05;00:00;04:57;00:00;00:00;00:00;0
227180;2020-12-05;00:00;04:58;00:00;00:00;00:00;0
227211;2020-12-05;00:00;01:01;00:00;00:00;00:00;0
227427;2020-12-05;00:00;07:00;00:00;00:00;00:00;0
227481;2020-12-05;00:00;10:00;00:00;00:00;00:00;0
227787;2020-12-05;00:00;07:40;00:00;00:00;00:00;0
227838;2020-12-05;11:05;00:00;00:00;00:00;00:00;665
228020;2020-12-05;00:00;08:46;00:00;00:00;00:00;0
228098;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
228542;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
228625;2020-12-05;00:20;00:00;00:00;00:00;00:00;20
228805;2020-12-05;00:00;08:48;00:00;00:00;00:00;0
229155;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
229238;2020-12-05;00:00;07:23;00:00;00:00;00:00;0
229240;2020-12-05;00:00;06:59;00:00;00:00;00:00;0
229459;2020-12-05;00:00;00:20;00:00;00:00;00:00;0
229628;2020-12-05;00:00;16:30;00:00;00:00;00:00;0
229717;2020-12-05;00:00;07:58;00:00;00:00;00:00;0
230093;2020-12-05;00:00;13:23;00:00;00:00;00:00;0
230149;2020-12-05;02:50;05:04;00:00;00:00;00:00;170
230209;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
230233;2020-12-05;00:00;07:52;00:00;00:00;00:00;0
230321;2020-12-05;00:01;00:00;00:00;00:00;00:00;1
230379;2020-12-05;00:00;08:50;00:00;00:00;00:00;0
230463;2020-12-05;00:00;08:47;00:00;00:00;00:00;0
230799;2020-12-05;02:00;00:00;00:00;00:00;00:00;120
230910;2020-12-05;05:22;00:00;00:00;00:00;00:00;322
231024;2020-12-05;07:48;00:00;00:00;00:00;00:00;468
231038;2020-12-05;00:00;10:01;00:00;00:00;00:00;0
231047;2020-12-05;00:00;03:12;00:00;00:00;00:00;0
231053;2020-12-05;09:30;00:00;00:00;00:00;00:00;570
231160;2020-12-05;00:00;00:00;00:00;00:00;09:00;0
231315;2020-12-05;00:01;00:00;00:00;00:00;00:00;1
231334;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
231356;2020-12-05;00:00;06:11;00:00;00:00;00:00;0
231417;2020-12-05;00:00;00:08;00:00;00:00;00:00;0
231418;2020-12-05;00:00;09:39;00:00;00:00;00:00;0
231509;2020-12-05;00:00;00:06;00:00;00:00;00:00;0
231540;2020-12-05;00:16;00:00;00:00;00:00;00:00;16
231573;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
231597;2020-12-05;00:00;08:46;00:00;00:00;00:00;0
231699;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
231714;2020-12-05;00:00;13:23;00:00;00:00;00:00;0
231772;2020-12-05;00:00;07:00;00:00;00:00;00:00;0
231822;2020-12-05;00:00;08:05;00:00;00:00;00:00;0
231868;2020-12-05;06:35;00:00;00:00;00:00;00:00;395
231882;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
231905;2020-12-05;00:07;00:00;00:00;00:00;00:00;7
231916;2020-12-05;00:00;11:03;00:00;00:00;00:00;0
232216;2020-12-05;00:00;09:49;00:00;00:00;00:00;0
232538;2020-12-05;00:00;06:53;00:00;00:00;00:00;0
232603;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
232620;2020-12-05;00:08;00:00;00:00;00:00;00:00;8
232643;2020-12-05;00:00;10:01;00:00;00:00;00:00;0
232647;2020-12-05;00:00;01:07;00:00;00:00;00:00;0
232732;2020-12-05;00:20;00:00;00:00;00:00;00:00;20
232751;2020-12-05;11:00;00:00;00:00;00:00;00:00;660
232756;2020-12-05;00:00;07:22;00:00;00:00;00:00;0
232780;2020-12-05;00:00;10:01;00:00;00:00;00:00;0
232784;2020-12-05;00:00;10:00;00:00;00:00;00:00;0
232798;2020-12-05;00:15;00:00;00:00;00:00;00:00;15
232896;2020-12-05;00:00;10:02;00:00;00:00;00:00;0
232926;2020-12-05;00:00;04:00;00:00;00:00;00:00;0
232948;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
232949;2020-12-05;00:16;00:00;00:00;00:00;00:00;16
232951;2020-12-05;00:00;07:51;00:00;00:00;00:00;0
232953;2020-12-05;00:22;00:00;00:00;00:00;00:00;22
233003;2020-12-05;03:50;00:00;00:00;00:00;00:00;230
233034;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
233081;2020-12-05;00:34;00:00;00:00;00:00;00:00;34
233158;2020-12-05;00:07;00:00;00:00;00:00;00:00;7
233182;2020-12-05;00:00;07:10;00:00;00:00;00:00;0
233408;2020-12-05;00:00;10:32;00:00;00:00;00:00;0
233517;2020-12-05;00:00;11:00;00:00;00:00;00:00;0
233814;2020-12-05;00:00;08:19;00:00;00:00;00:00;0
233817;2020-12-05;00:00;05:51;00:00;00:00;00:00;0
233818;2020-12-05;00:00;05:40;00:00;00:00;00:00;0
233823;2020-12-05;00:00;07:53;00:00;00:00;00:00;0
233826;2020-12-05;00:00;00:00;00:00;00:00;08:09;0
233859;2020-12-05;00:09;00:00;00:00;00:00;00:00;9
233908;2020-12-05;00:00;08:10;00:00;00:00;00:00;0
233913;2020-12-05;00:00;05:45;00:00;00:00;00:00;0
233945;2020-12-05;00:00;07:34;00:00;00:00;00:00;0
233956;2020-12-05;00:39;00:00;00:00;00:00;00:00;39
234015;2020-12-05;04:04;00:00;00:00;00:00;00:00;244
234026;2020-12-05;00:00;07:39;00:00;00:00;00:00;0
234044;2020-12-05;00:00;07:22;00:00;00:00;00:00;0
234059;2020-12-05;00:00;07:27;00:00;00:00;00:00;0
234081;2020-12-05;00:00;07:51;00:00;00:00;00:00;0
234083;2020-12-05;00:00;00:56;00:00;00:00;00:00;0
234089;2020-12-05;00:29;00:00;00:00;00:00;00:00;29
234092;2020-12-05;00:10;00:00;00:00;00:00;00:00;10
234119;2020-12-05;00:00;00:08;00:00;00:00;00:00;0
234158;2020-12-05;00:00;12:04;00:00;00:00;00:00;0
234209;2020-12-05;00:00;08:48;00:00;00:00;00:00;0
234246;2020-12-05;01:40;00:00;00:00;00:00;00:00;100
234274;2020-12-05;00:16;00:00;00:00;00:00;00:00;16
234292;2020-12-05;00:00;08:00;00:00;00:00;00:00;0
234311;2020-12-05;01:38;00:00;00:00;00:00;00:00;98
234358;2020-12-05;06:12;00:00;00:00;00:00;00:00;372
234363;2020-12-05;00:00;07:21;00:00;00:00;00:00;0
234367;2020-12-05;00:00;06:00;00:00;00:00;00:00;0
234378;2020-12-05;00:00;06:20;00:00;00:00;00:00;0
234384;2020-12-05;00:00;04:11;00:00;00:00;00:00;0
234390;2020-12-05;00:00;10:00;00:00;00:00;00:00;0
234400;2020-12-05;07:14;00:00;00:00;00:00;00:00;434
234480;2020-12-05;11:01;00:00;00:00;00:00;00:00;661
234496;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
234508;2020-12-05;00:00;04:13;00:00;00:00;00:00;0
234517;2020-12-05;00:13;00:00;00:00;00:00;00:00;13
234520;2020-12-05;00:00;09:58;00:00;00:00;00:00;0
234534;2020-12-05;00:00;09:59;00:00;00:00;00:00;0
234541;2020-12-05;00:00;09:10;00:00;00:00;00:00;0
234555;2020-12-05;00:00;07:48;00:00;00:00;00:00;0
234582;2020-12-05;00:00;08:01;00:00;00:00;00:00;0
234591;2020-12-05;00:00;09:58;00:00;00:00;00:00;0
234594;2020-12-05;00:00;00:03;00:00;00:00;00:00;0
234611;2020-12-05;00:00;09:25;00:00;00:00;00:00;0
234624;2020-12-05;00:00;03:42;00:00;00:00;00:00;0
234625;2020-12-05;00:00;11:07;00:00;00:00;00:00;0
234626;2020-12-05;00:00;04:05;00:00;00:00;00:00;0
234690;2020-12-05;11:01;00:00;00:00;00:00;00:00;661
234702;2020-12-05;00:00;09:59;00:00;00:00;00:00;0
234723;2020-12-05;00:11;00:00;00:00;00:00;00:00;11
234762;2020-12-05;00:00;01:35;00:00;00:00;00:00;0
234778;2020-12-05;00:00;04:28;00:00;00:00;00:00;0
234780;2020-12-05;00:00;04:20;00:00;00:00;00:00;0
234793;2020-12-05;00:00;04:20;00:00;00:00;00:00;0
234801;2020-12-05;00:00;00:28;00:00;00:00;00:00;0
234807;2020-12-05;00:00;03:13;00:00;00:00;00:00;0
234821;2020-12-05;00:00;03:47;00:00;00:00;00:00;0
234848;2020-12-05;00:20;00:00;00:00;00:00;00:00;20
234851;2020-12-05;04:52;00:00;00:00;00:00;00:00;292
234899;2020-12-05;00:00;00:21;00:00;00:00;00:00;0
234901;2020-12-05;00:00;07:05;00:00;00:00;00:00;0
234902;2020-12-05;00:00;07:59;00:00;00:00;00:00;0
234930;2020-12-05;00:00;09:59;00:00;00:00;00:00;0
234961;2020-12-05;00:07;00:00;00:00;00:00;00:00;7
234962;2020-12-05;00:11;00:00;00:00;00:00;00:00;11
234963;2020-12-05;00:13;00:00;00:00;00:00;00:00;13
234971;2020-12-05;01:14;00:00;00:00;00:00;00:00;74
234975;2020-12-05;00:07;00:00;00:00;00:00;00:00;7
234977;2020-12-05;00:13;00:00;00:00;00:00;00:00;13
234976;2020-12-05;00:06;00:00;00:00;00:00;00:00;6
235055;2020-12-05;00:00;10:01;00:00;00:00;00:00;0
235075;2020-12-05;08:12;00:00;00:00;00:00;00:00;492
80161;2020-12-06;00:00;10:01;00:00;00:00;00:00;0
104692;2020-12-06;00:00;11:00;00:00;00:00;00:00;0
40622;2020-12-06;00:00;05:59;00:00;00:00;00:00;0
80388;2020-12-06;00:00;10:02;00:00;00:00;00:00;0
208306;2020-12-06;00:00;00:31;00:00;00:00;00:00;0
208992;2020-12-06;00:00;10:03;00:00;00:00;00:00;0
213510;2020-12-06;00:00;09:04;00:00;00:00;00:00;0
213698;2020-12-06;00:00;01:00;00:00;00:00;00:00;0
213825;2020-12-06;12:13;00:00;00:00;00:00;00:00;733
215622;2020-12-06;10:39;00:00;00:00;00:00;00:00;639
216046;2020-12-06;00:00;09:59;00:00;00:00;00:00;0
216095;2020-12-06;00:00;10:00;00:00;00:00;00:00;0
216102;2020-12-06;00:00;10:02;00:00;00:00;00:00;0
216319;2020-12-06;09:00;00:00;00:00;00:00;00:00;540
217033;2020-12-06;00:07;00:00;00:00;00:00;00:00;7
217342;2020-12-06;00:00;00:14;00:00;00:00;00:00;0
218402;2020-12-06;00:00;05:52;00:00;00:00;00:00;0
219672;2020-12-06;00:00;11:00;00:00;00:00;00:00;0
221273;2020-12-06;00:15;00:00;00:00;00:00;00:00;15
221549;2020-12-06;00:00;09:05;00:00;00:00;00:00;0
221705;2020-12-06;07:57;00:00;00:00;00:00;00:00;477
222073;2020-12-06;00:00;10:00;00:00;00:00;00:00;0
222208;2020-12-06;00:00;04:39;00:00;00:00;00:00;0
222353;2020-12-06;00:23;00:00;00:00;00:00;00:00;23
222408;2020-12-06;00:08;00:00;00:00;00:00;00:00;8
222762;2020-12-06;11:00;00:00;00:00;00:00;00:00;660
222816;2020-12-06;00:00;07:40;00:00;00:00;00:00;0
222971;2020-12-06;08:00;00:00;00:00;00:00;00:00;480
223116;2020-12-06;00:00;07:40;00:00;00:00;00:00;0
223131;2020-12-06;00:00;10:00;00:00;00:00;00:00;0
223277;2020-12-06;00:00;07:00;00:00;00:00;00:00;0
223532;2020-12-06;00:00;09:29;00:00;00:00;00:00;0
224014;2020-12-06;12:00;00:00;00:00;00:00;00:00;720
224436;2020-12-06;00:00;10:00;00:00;00:00;00:00;0
224962;2020-12-06;00:00;08:51;00:00;00:00;00:00;0
224971;2020-12-06;00:00;10:00;00:00;00:00;00:00;0
225075;2020-12-06;00:00;06:03;00:00;00:00;00:00;0
225331;2020-12-06;00:00;09:04;00:00;00:00;00:00;0
225551;2020-12-06;00:00;07:40;00:00;00:00;00:00;0
225941;2020-12-06;00:00;12:42;00:00;00:00;00:00;0
226147;2020-12-06;00:00;00:08;00:00;00:00;00:00;0
226211;2020-12-06;00:00;09:31;00:00;00:00;00:00;0
226255;2020-12-06;00:00;00:06;00:00;00:00;00:00;0
226318;2020-12-06;00:00;07:10;00:00;00:00;00:00;0
226667;2020-12-06;02:41;00:00;00:00;00:00;00:00;161
226830;2020-12-06;00:00;09:04;00:00;00:00;00:00;0
227120;2020-12-06;00:27;00:00;00:00;00:00;00:00;27
227121;2020-12-06;01:00;00:00;00:00;00:00;00:00;60
227176;2020-12-06;00:00;07:02;00:00;00:00;00:00;0
227177;2020-12-06;00:00;07:02;00:00;00:00;00:00;0
227228;2020-12-06;00:00;04:01;00:00;00:00;00:00;0
227427;2020-12-06;00:00;07:40;00:00;00:00;00:00;0
227515;2020-12-06;00:00;03:53;00:00;00:00;00:00;0
227709;2020-12-06;00:06;00:00;00:00;00:00;00:00;6
227789;2020-12-06;00:06;00:00;00:00;00:00;00:00;6
227854;2020-12-06;00:00;11:00;00:00;00:00;00:00;0
227859;2020-12-06;00:06;00:00;00:00;00:00;00:00;6
227926;2020-12-06;00:00;04:46;00:00;00:00;00:00;0
228026;2020-12-06;00:00;01:38;00:00;00:00;00:00;0
228134;2020-12-06;06:45;00:00;00:00;00:00;00:00;405
228542;2020-12-06;11:05;00:00;00:00;00:00;00:00;665
228545;2020-12-06;00:00;07:12;00:00;00:00;00:00;0
228633;2020-12-06;09:22;00:00;00:00;00:00;00:00;562
228728;2020-12-06;00:00;11:00;00:00;00:00;00:00;0
228742;2020-12-06;00:00;11:00;00:00;00:00;00:00;0
228960;2020-12-06;00:01;00:00;00:00;00:00;00:00;1
229213;2020-12-06;00:00;07:20;00:00;00:00;00:00;0
229305;2020-12-06;00:00;09:19;00:00;00:00;00:00;0
229477;2020-12-06;00:00;08:48;00:00;00:00;00:00;0
229627;2020-12-06;00:00;10:30;00:00;00:00;00:00;0
229628;2020-12-06;00:00;10:00;00:00;00:00;00:00;0
229921;2020-12-06;00:00;09:19;00:00;00:00;00:00;0
229993;2020-12-06;00:00;07:43;00:00;00:00;00:00;0
230005;2020-12-06;00:00;10:00;00:00;00:00;00:00;0
230093;2020-12-06;00:00;08:42;00:00;00:00;00:00;0
230209;2020-12-06;00:00;06:47;00:00;00:00;00:00;0
230316;2020-12-06;00:02;00:00;00:00;00:00;00:00;2
230422;2020-12-06;00:00;09:06;00:00;00:00;00:00;0
230443;2020-12-06;01:00;00:00;00:00;00:00;00:00;60
230547;2020-12-06;08:00;00:00;00:00;00:00;00:00;480
230960;2020-12-06;00:00;09:51;00:00;00:00;00:00;0
231053;2020-12-06;06:30;00:00;00:00;00:00;00:00;390
231201;2020-12-06;00:00;00:11;00:00;00:00;00:00;0
231714;2020-12-06;00:00;08:38;00:00;00:00;00:00;0
231916;2020-12-06;00:00;05:53;00:00;00:00;00:00;0
231944;2020-12-06;12:35;00:00;00:00;00:00;00:00;755
232114;2020-12-06;02:29;00:00;00:00;00:00;00:00;149
232516;2020-12-06;08:02;00:00;00:00;00:00;00:00;482
232597;2020-12-06;07:20;00:00;00:00;00:00;00:00;440
232598;2020-12-06;00:22;00:00;00:00;00:00;00:00;22
